base,profile,target,rank,action_key,source,mode,alpha,cap,anchor_ref,full_logloss,last_logloss,full_delta_vs_base,last_delta_vs_base,full_delta_vs_anchor,last_delta_vs_anchor,test_abs_delta_mean,test_mean_delta,test_up_rate,test_down_rate,public_risk,bad_alignment,train_cap_scale,test_cap_scale,base_safe
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,3,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p01__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.01,base,0.6902855188744118,0.6283955031303599,-0.002192546701702325,-0.00317143355646754,-0.002594337749510678,-0.009688866170041499,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,0.9919941342778854,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,4,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.014,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,5,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.018,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,6,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.024,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,7,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.014,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,8,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.018,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,9,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.024,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,10,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.014,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,tight,Q2,11,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.018,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,0,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.014,base,0.6902698925362367,0.6283213451073835,-0.0022081730398774146,-0.0032455915794439294,-0.0026099640876857677,-0.009763024193017888,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,1,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.018,base,0.6902698925362367,0.6283213451073835,-0.0022081730398774146,-0.0032455915794439294,-0.0026099640876857677,-0.009763024193017888,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,2,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.024,base,0.6902698925362367,0.6283213451073835,-0.0022081730398774146,-0.0032455915794439294,-0.0026099640876857677,-0.009763024193017888,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,3,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p01__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.01,base,0.6902855188744118,0.6283955031303599,-0.002192546701702325,-0.00317143355646754,-0.002594337749510678,-0.009688866170041499,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,0.9919941342778854,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,4,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.014,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,5,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.018,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,6,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.024,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,7,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.014,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,8,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.018,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,9,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.024,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,10,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.014,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,balanced,Q2,11,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.018,base,0.6889959323660222,0.6264679421854582,-0.003482133210091942,-0.005098994501369192,-0.0038839242579002953,-0.01161642711494315,0.006606037050296253,0.0016574322561386087,0.5,0.5,0.0028069734470194526,4.531879858286134e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,q2_force,Q2,0,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.014,base,0.6902698925362367,0.6283213451073835,-0.0022081730398774146,-0.0032455915794439294,-0.0026099640876857677,-0.009763024193017888,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,q2_force,Q2,1,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.018,base,0.6902698925362367,0.6283213451073835,-0.0022081730398774146,-0.0032455915794439294,-0.0026099640876857677,-0.009763024193017888,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,q2_force,Q2,2,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.024,base,0.6902698925362367,0.6283213451073835,-0.0022081730398774146,-0.0032455915794439294,-0.0026099640876857677,-0.009763024193017888,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,q2_force,Q2,3,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p01__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.01,base,0.6902855188744118,0.6283955031303599,-0.002192546701702325,-0.00317143355646754,-0.002594337749510678,-0.009688866170041499,0.004927478841604234,0.0018434209274386085,0.5,0.5,0.0020330233859780444,3.59574064494751e-05,0.9919941342778854,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8
